GPS_XSS_X,GPS_XSS_Y,ndvi,roads,pop,dem,slp,asp,sea,lc,avgt,mdr,maxt,mint,prec,seas,bf,mg,rb,ag,op,ir,of,shorebirds,n,hr_per_house,sampled_per_house,link
521187.6853,740966.0026,0.716461141,194.2531883,0.480360087,30.29184556,8.423186188,170.4584902,5149.205373,9.655614616,27.37006165,7.641028335,32.20106797,22.495622,2706.843857,55.78912959,547.4173871,497.0938666,590.1380364,541.2891815,1204.657165,557.0727012,150.1248549,0,1,0,4,1
498687.6853,734966.0026,0.794184677,1222.62268,0.470608866,145.619276,11.72733655,111.1257479,5406.050819,2.270864649,26.97854825,7.599791562,31.81354629,22.09771507,2612.857907,55.6313707,7.916373044,3237.060916,192.4772527,1111.201624,618.6800798,1236.536314,4914.531869,0,1,0,4,1
459687.6853,646966.0026,0.740857813,4899.663614,1.242495899,674.0814653,19.60241125,146.3465061,56024.9561,9,24.21088039,10.22012811,30.66253614,17.6758573,2222.712053,16.54443347,1545.890914,66923.95654,5568.811039,72737.36656,1505.065812,5539.790771,0,0,1,0,7,1
524687.6853,736466.0026,0.76149181,1467.752827,0.964618046,17.78581642,5.444777567,191.9982724,3409.759408,2.62015874,27.43738993,7.656280984,32.29891667,22.55242742,2721.506791,53.8201391,98.95074133,30.36662145,880.5477748,780.6556453,93.03615436,1624.626188,1349.997971,0,1,0,7,1
458687.6853,659966.0026,0.729677419,602.5386652,0.90638477,936.1931897,19.39492319,101.0949151,47489.82274,8.47956796,23.24357167,10.26372725,29.75068595,16.63224113,2261.591588,18.55297113,2929.001187,55162.81851,6757.184627,60389.10911,1740.544933,5552.755135,69.2096823,0,1,0,7,1
504187.6853,702966.0026,0.845627969,7406.917459,0.521471798,607.1661371,18.24043359,176.1156165,31762.42781,9,24.67528737,9.003164097,30.54607428,18.81619429,2523.969546,33.04563829,5655.555106,20721.92154,8077.545426,24970.64059,5395.61926,14438.43731,0,0,1,0,7,1
534187.6853,778966.0026,0.808577325,4352.220155,0.542688649,47.10903796,9.575840446,158.6383895,1452.844495,1.361272703,27.32479221,7.131623554,31.97855076,22.66422696,2359.597505,53.82206999,26.12315958,102.3316353,15668.75413,5655.524918,13096.10083,24311.44886,19620.63516,0,1,0,7,1
506187.6853,703966.0026,0.848638102,5246.079815,0.511031098,387.5072,18.09053918,139.9178486,32380.07641,9,25.77086306,9.09109705,31.61251848,19.92457221,2622.727387,40.01114306,3449.825929,20930.56727,6190.244318,24372.79624,3312.491964,13525.11995,0,0,1,0,7,1
460687.6853,714466.0026,0.835852516,3226.191697,0.521471798,629.2602199,17.87931256,266.2437057,15769.01389,9,24.94233948,8.18354583,30.29483656,19.62458429,2293.26342,29.07114119,1368.943317,7255.77979,3949.591633,8432.041652,1315.228027,4332.880468,0,0,1,0,7,1
476687.6853,645466.0026,0.812888269,12327.45834,0.764889664,496.5390242,18.92617334,169.3786127,70602.3323,9,25.26454361,10.01991777,31.41847698,19.10274242,2334.201879,16.33596662,1035.088454,65059.2664,12817.42474,72156.66899,900.2937712,12785.89235,0,0,1,0,6,1
469687.6853,659466.0026,0.775814345,1209.308191,0.745200753,665.9105121,18.78823907,145.7053243,56768.72756,6.844563264,24.58510586,9.895227574,30.73025028,18.32933062,2295.247333,17.43529349,87.59987888,52171.28063,979.2089441,58622.05695,1537.254264,1062.01701,33.84252122,0,1,0,6,1
480187.6853,664466.0026,0.822731299,2583.210169,0.745200753,541.4063923,17.83984405,141.0496764,60204.76078,8.936830208,24.98889773,9.728723679,31.03709585,18.93236888,2377.857153,20.0384225,653.4087054,45919.14859,1575.579227,53177.56212,459.1577928,2055.265133,0.537969214,0,1,0,6,1
506187.6853,709966.0026,0.799745567,1290.535245,0.521471798,283.9527835,15.31459601,172.5267989,28402.70731,9,26.19644609,8.955155538,31.93255255,20.47838664,2638.601226,44.61789639,980.587417,15418.36457,2326.317329,18594.0714,601.9853684,7600.203824,0,0,1,0,6,1
524187.6853,767966.0026,0.46857342,2153.191062,0.119103207,8.724433494,7.073574165,266.1860227,72.33387419,9.475202039,27.50238884,7.244508327,32.20000076,22.79952199,2433.645282,55.22001157,542.6834975,71.72842134,1396.433911,2208.69,2337.123524,10500.5234,4876.71775,0,1,0,6,1
482187.6853,694466.0026,0.846720327,718.188336,0.521471798,482.4459082,19.54762834,273.7086604,30475.23412,8.009279083,25.34814501,9.1671945,31.27748359,19.37263805,2416.825964,29.89730352,199.223675,15949.92597,618.8646857,23481.53611,579.2136951,5382.221315,32.35464262,0,1,0,6,1
495687.6853,701466.0026,0.848982375,6221.459901,0.521471798,865.155477,17.99949335,202.7129569,28288.7474,9,23.68649348,8.994329774,29.64048992,17.74449007,2433.962475,26.80875874,4023.474197,17105.924,5430.726294,21893.22482,1891.537441,14034.65922,0,0,1,0,1,1
508187.6853,764966.0026,0.475335291,1143.740461,0.38981729,28.81396718,11.49205909,165.2012407,1660.55034,9.41611377,27.43077868,7.282211517,32.20000076,22.67531569,2460.764996,58.83643504,546.4990465,382.5905366,674.5173104,3750.047519,2064.211096,5404.629798,4844.75506,0,1,0,3,1
487687.6853,696466.0026,0.835360354,331.1513784,0.521471798,570.7842199,16.22478746,215.4921506,29840.19442,8.325189527,24.65578113,9.195638543,30.67810087,18.64925735,2422.277383,29.02045767,190.568727,15398.62741,5391.082031,22632.85518,371.5329631,10930.34455,4.784144384,0,1,0,3,1
500187.6853,703466.0026,0.847370215,8685.598977,0.521471798,720.6403933,17.75578772,210.653666,28903.7522,9,24.22167736,8.974342755,30.13009785,18.31226319,2472.597439,30.12869821,7589.399363,18547.5508,9685.502076,22667.26538,6728.352599,14617.06935,0,0,1,0,3,1
502687.6853,718966.0026,0.84742739,1080.034814,0.521471798,234.44686,17.39940495,221.0581893,20498.29447,9,26.4713233,8.487221345,31.91624361,20.98707588,2609.290315,48.5732332,871.8105648,5852.367871,1221.524288,8971.534896,824.6095576,1243.359176,0,0,1,0,1,1
469187.6853,682966.0026,0.796701034,5675.080103,0.745200753,1378.184627,19.7615082,149.7462826,42344.4341,4.29239829,21.14309973,9.512785143,27.40241568,14.81218234,2436.225612,23.06160068,44.72294318,29882.39813,5514.847049,35528.8509,5607.902818,9962.010462,77.58035874,0,1,0,4,1
471187.6853,727466.0026,0.808962729,1942.264769,1.380372336,13.97453885,3.255126239,190.7735305,965.5884216,2,27.46770943,7.399760097,32.20000076,22.77925225,2327.996215,49.29222973,1074.530248,0,1193.930202,1790.480361,1391.195281,4654.776835,3263.002517,0,1,0,4,1
465687.6853,679466.0026,0.806175546,7303.908363,0.745200753,1193.566279,18.25052586,170.7857937,43052.12212,3.595281836,20.90919368,10.11501264,27.60112328,14.15965553,2404.53909,23.20173204,23.94552354,34534.71707,7725.137315,39747.0553,2862.166814,12101.14374,96.01872277,0,1,0,4,1
485687.6853,641466.0026,0.802311585,21199.24176,0.745200753,918.9467976,28.91658722,116.4635856,80166.85572,9,23.36776964,9.812749661,29.48180323,17.1846232,2356.159615,16.26368803,3328.215585,69063.76717,20605.2465,76507.29051,2308.160713,20613.45259,0,0,1,0,4,1
477687.6853,645966.0026,0.802123792,12963.2288,0.788282822,376.3947937,14.88217931,129.7831605,71077.87491,9,25.76988873,10.08782612,31.95900252,19.57256377,2387.824522,17.13857488,1328.884919,64500.15849,12670.80616,71642.70762,628.6142108,12648.39352,0,0,1,0,4,1
502187.6853,730466.0026,0.747558255,698.4689,0.390922289,54.95933656,11.65873637,194.9433097,11051.26404,7.764225577,27.20094756,7.968225757,32.23995947,22.10653909,2684.989668,55.66090831,781.9459429,695.8447791,3795.916196,800.5974793,242.6204546,458.6101747,1925.746608,0,1,0,4,1
482687.6853,747466.0026,0.732916132,212.0308685,0.623472197,49.55820341,11.36385407,172.7508469,462.0709694,4.697129785,27.37492749,7.195230177,32.05327345,22.66542329,2355.192842,55.86414352,71.48665058,306.8416616,101.7947366,102.4434799,2631.148703,5292.982099,16227.68766,0,1,0,4,1
475687.6853,751466.0026,0.681405333,293.7839286,0.960350979,81.40147423,11.21387581,184.9773193,6208.416365,7.816715814,27.21110812,7.448156385,31.97502686,22.49946646,2323.702751,54.71524025,481.8317332,758.2405843,242.7429538,469.4532444,509.1517428,849.3518391,17448.3767,0,1,0,4,1
478687.6853,760466.0026,0.792985076,327.3621691,0.417991371,41.89452536,12.40450781,180.5389555,580.1196961,1.763006753,27.43610413,6.988839626,31.95739447,22.89331818,2270.136741,58.06936566,25.61350816,68.19893513,426.9831838,448.8288264,1503.930519,7664.906902,9513.666789,0,1,0,2,1
512687.6853,804466.0026,0.791804688,3400.58458,0.388953745,219.1383504,14.69406922,142.6175736,3596.334492,9,26.56828399,7.064120965,31.29887841,21.91195826,2255.596462,54.1943666,2983.305095,3479.784628,3471.92613,3732.861635,3580.373181,7008.756096,0,0,1,0,2,1
493187.6853,802466.0026,0.568776492,4633.586027,1.494492368,13.1996843,5.31219217,178.1994918,1904.686484,3.890862765,27.49731485,6.940271366,32.01523781,22.97947818,2219.766513,56.14121122,37.8870407,135.077859,602.8990079,5639.419389,16930.75212,19360.0771,1455.435314,0,1,0,4,1
520687.6853,746466.0026,0.607960486,1583.007125,0.360822439,24.63507529,7.627099927,172.9103247,5777.374826,10,27.33842339,7.580802842,32.13589365,22.50986188,2644.555824,55.59897316,1367.226997,1308.009961,1681.72784,2997.876153,1376.926263,3146.608112,677.1768355,0,1,0,4,1
482187.6853,680966.0026,0.763548921,354.5376909,0.745200753,217.8397685,12.83543186,216.4063522,43877.58843,7.311886398,26.45509487,9.532291591,32.42805142,20.43603491,2482.056236,28.37341219,1601.306443,29431.71962,229.2832161,36856.88515,346.4659405,8508.560718,1627.948966,0,1,0,4,1
464687.6853,723466.0026,0.833253743,1307.190504,0.530250731,318.5169912,17.63249776,148.0637419,7145.048477,7.617367155,26.28608898,7.729524059,31.17021968,21.39297376,2294.106782,40.33672577,318.9793229,3238.898876,627.9504612,1199.065475,196.0319123,908.3727423,64.3406774,0,1,0,4,1
458187.6853,692466.0026,0.801836585,7771.196827,0.521471798,1209.629496,37.51751708,58.74594652,28108.22163,9,21.89740708,8.805857936,27.71566971,16.13742016,2373.693606,23.80603936,2126.565517,27642.80507,10394.25688,28912.78253,5472.249523,9961.068265,0,0,1,0,1,1
496687.6853,740466.0026,0.440891674,49.29542216,0.276679364,14.61426046,6.067491597,194.2710968,112.9090964,6.180371302,27.47749913,7.458999892,32.29999924,22.69199939,2568.040148,58.21910399,152.2317909,565.9965467,240.0263763,64.56755726,1372.368046,5779.501263,7041.266935,0,1,0,1,1
484687.6853,674466.0026,0.63242817,893.5958212,3.973551364,156.011404,5.050589237,190.9252105,50626.97309,5.199361853,26.77122424,9.673032538,32.72701862,20.77273506,2537.829022,27.55955257,357.4293153,36090.51774,735.9663395,43624.81623,4.046896596,2955.566571,5459.109246,0,1,0,2,1
507687.6853,745466.0026,0.742588699,106.3068372,0.46603712,19.02181015,4.937955702,182.7282488,1630.976499,5.39301151,27.37844495,7.271997882,32.00696226,22.79999924,2645.128938,58.1326859,214.6181594,748.0496778,90.269419,40.64840959,100.7893831,2614.780042,8309.73006,0,1,0,2,1
473687.6853,709466.0026,0.669680362,234.262925,0.550256347,548.0690641,15.23712631,150.743073,15714.25297,8.947581183,25.40100176,8.112962251,30.61175883,20.19998868,2346.678503,31.86144927,1668.474055,6518.795408,1617.481201,8701.743194,1808.598673,1707.710219,0.78632283,0,1,0,1,1
528687.6853,810966.0026,0.817706835,2616.003815,0.388953745,15.84051995,6.34165026,173.7767128,1622.98386,8.915439643,27.44143142,6.998645994,32.04797071,22.86058331,2184.70651,53.08031763,588.7922488,372.1041071,1442.901808,3591.22576,454.614201,8764.813525,0.634232778,0,1,0,1,1
461187.6853,726466.0026,0.833294447,2882.569018,0.521471798,278.1486705,16.79126189,126.5216013,10028.05929,9,26.27747143,7.775278333,31.30560539,21.26049372,2265.857611,39.12901085,2860.068495,6507.011946,3760.848178,3623.148669,1997.292154,4457.880505,0,0,1,0,1,1
511187.6853,739966.0026,0.780350171,847.8870702,0.383331175,25.72271729,7.487243906,159.2744726,7627.683489,5.314249411,27.34942491,7.712924825,32.14785018,22.56793412,2716.433962,56.90397359,1691.95089,1518.396997,731.7099448,734.9592399,6.412375564,394.6909292,2661.409554,0,1,0,1,1
492687.6853,736966.0026,0.310221004,92.45351055,0.244149228,11.44516278,3.59511445,169.1886424,144.2932026,8.645919541,27.46491248,7.396555457,32.15118197,22.75026177,2542.968649,56.82445221,139.0525126,346.9724284,427.6240918,110.2311249,1629.252506,5836.440787,2610.503402,0,1,0,2,1
471687.6853,713466.0026,0.791437582,79.57541278,0.551551222,111.2629841,10.76627787,138.4489078,12470.92067,8.255625421,27.11995915,8.15337529,32.19146299,21.98742737,2364.853668,43.4838478,2562.577151,6005.870906,538.2923978,5553.842608,338.6393843,537.8422088,26.50435888,0,1,0,2,1
510687.6853,748466.0026,0.77016855,422.6018185,0.459302207,11.2998143,3.606977423,176.4677447,3291.550984,4.283836609,27.43084351,7.370050233,32.09999847,22.76360024,2627.240941,57.97366492,293.5908542,79.48294319,360.8231618,355.3198619,50.57337387,1556.538068,5970.685419,0,1,0,3,1
461187.6853,750966.0026,0.737443392,1120.894524,1.013488389,17.33241111,6.483233142,170.8320901,637.9194354,3.461058563,27.48359326,7.235844362,32.15758627,22.77400649,2221.05984,50.16301446,140.9709483,41.6455536,404.2714003,544.2977715,1125.582893,5541.155215,15383.87538,0,1,0,3,1
466687.6853,737966.0026,0.662746979,1474.350927,0.568793459,303.1906799,14.00353016,198.2169704,7099.200047,6.649047526,26.57253884,7.502445284,31.38510387,21.75919879,2277.614395,46.50289155,289.4835547,3854.090219,1482.275365,1686.803689,56.57442044,1577.784873,3998.667311,0,1,0,3,1
486687.6853,684966.0026,0.814632033,1570.306756,0.811792329,333.9449405,16.47273758,155.2570233,40639.54491,9,25.74976103,9.385405855,31.68623821,19.7839443,2469.596083,29.86305868,1848.181327,26021.21405,1561.813334,33646.04871,1523.032846,3142.415988,0,0,1,0,2,1
478687.6853,643966.0026,0.789998242,14815.59445,0.745200753,268.6922409,13.33888716,114.4425319,73101.71955,6.832403918,26.19335712,10.13467495,32.37052179,19.9944729,2440.968847,17.66287503,2224.882512,66453.88898,14899.48508,73642.47539,45.48215694,14878.41937,52.37492872,0,1,0,2,1
501187.6853,723966.0026,0.864517926,2218.177112,0.360822439,272.5220571,15.65037969,196.3061158,15482.44348,9,26.61263284,8.231984748,31.88726858,21.3301068,2606.791354,51.18626497,1795.934583,1709.019275,3419.184075,3768.972123,1356.724765,1715.395898,0,0,1,0,2,1
478187.6853,707466.0026,0.664412739,2278.131796,0.521471798,140.579953,15.27924512,185.6939856,17166.17429,8.857091168,26.74992792,8.510386777,32.14138408,21.32567141,2412.569641,40.43589208,600.71481,4115.903048,2398.31112,10144.0217,124.1532614,2228.195578,551.6176217,0,1,0,2,1
465687.6853,658466.0026,0.434292417,134.4225664,8.338316287,479.3940122,5.23109864,178.9504318,53991.48375,6.426700842,25.278954,10.09799622,31.51596373,19.02351227,2323.136983,17.638527,522.2799498,54146.49951,1991.607882,60232.51346,2195.028643,14.12102679,330.0771403,0,1,0,1,1
523687.6853,731966.0026,0.780027218,154.8516528,0.387928783,25.85674281,7.735310185,161.5680512,7826.007385,7.617895764,27.34787134,7.837127288,32.29364149,22.3366631,2750.354423,53.82478924,471.7203253,1757.850758,768.2881727,560.405994,63.74292887,561.9393177,25.55638184,0,1,0,6,1
467687.6853,669966.0026,0.74630293,1615.187438,0.745200753,567.9728579,11.23239809,219.2277119,49982.89824,8.12744343,24.77491749,9.872017381,30.97408068,18.49166114,2356.512742,20.31535825,586.4694506,42574.06369,3148.838334,48561.68709,2959.971823,3166.383899,144.2140635,0,1,0,6,1
493687.6853,721966.0026,0.657905683,175.8078235,0.512537392,76.26112218,13.07045257,218.8336261,11306.82976,7.710614401,26.91641263,8.159815603,32.16072212,21.66847908,2557.420994,51.36312638,967.3559172,1133.285906,5482.770257,7121.681555,803.0068674,1253.082733,155.0395821,0,1,0,6,1
517687.6853,811466.0026,0.470882786,1635.533428,1.224914988,9.510639473,4.43807957,170.8181577,246.5157404,6.163263775,27.45930269,7.118860158,32.19874898,22.79874771,2186.230132,54.52348219,249.7587122,59.83209482,317.5409321,1436.793674,892.9244585,10154.03306,129.1258712,0,1,0,6,1
474687.6853,756466.0026,0.79623806,245.3739505,0.696296296,26.33679054,7.431794104,172.9624258,2983.550827,3.57042859,27.40798126,7.203412221,32.02180075,22.79917541,2287.794606,55.38714333,99.05432351,98.70803536,286.8403657,171.6525155,735.5751562,3142.207227,12395.3281,0,1,0,6,1
475187.6853,632966.0026,0.783212887,20876.00761,0.745200753,495.4839714,18.2009997,119.3400941,76745.18993,7.346301273,25.18406022,10.09790504,31.31700512,19.01471231,2295.471409,14.62397485,566.5526912,77635.11187,23980.34254,84689.23782,67.3864448,23169.79853,23.96519817,0,1,0,6,1
489687.6853,710466.0026,0.863319584,3112.430328,0.521471798,697.8578685,19.64490468,261.3226465,17487.43017,6.546804045,24.33501802,8.446553019,29.9868554,18.75613502,2412.766739,30.7802715,100.0868944,8564.749275,943.701952,11211.94063,74.24392972,5016.319689,37.1784937,0,1,0,6,1
474187.6853,653466.0026,0.770979963,4995.715396,1.004426107,459.0902386,14.50915319,203.4889126,63824.08173,4.701922576,25.23071587,9.966552615,31.39734071,19.00797246,2348.279362,17.65941857,172.7160504,57327.26117,4444.184339,64230.1684,2.668644917,4410.606939,570.2288185,0,1,0,6,1
477687.6853,677966.0026,0.741134228,649.6625555,1.066991216,281.5837903,10.27385518,173.4706646,46659.33744,7.890554089,26.29515744,9.63912246,32.26563844,20.27963639,2439.019658,25.4914115,2288.326288,32588.77762,516.8406336,39644.58714,315.920232,5996.283322,3125.153749,0,1,0,6,1
483687.6853,637466.0026,0.827330094,22670.22224,0.745200753,520.7424726,20.94158439,218.7899373,81087.3945,8.76943855,24.86099431,9.935051148,31.00047926,18.68897233,2369.364469,16.30137697,676.9150185,72956.80228,22908.89727,80327.94926,298.0578896,22897.5156,2.854069105,0,1,0,6,1
498687.6853,637966.0026,0.83970121,31714.0321,0.480539936,674.7340838,30.88231298,212.6078758,89133.73003,7.04022922,24.69519095,9.813067966,30.83255251,18.46236585,2483.677694,17.74348481,146.0668234,74517.97041,30574.84224,82073.64868,36.32437417,31167.5641,29.39043685,0,1,0,6,1
469687.6853,697966.0026,0.697928873,784.3867374,2.192412888,151.5107872,7.206249399,132.0524486,27872.12176,6.440880814,26.77694712,9.070595218,32.43182021,21.07224997,2390.662035,32.93712293,2021.589404,16852.4426,1253.415412,20864.86922,31.0304817,779.1896652,92.72359559,0,1,0,6,1
476687.6853,737966.0026,0.522847272,1263.14771,0.885321053,8.846754074,3.685506207,118.0580247,189.5312494,2.006247603,27.48505986,7.233036844,32.17947566,22.77947471,2338.177206,52.77374478,640.0303828,0.020826353,851.3856462,1163.391942,921.56545,4723.297277,10982.26262,0,1,0,2,1
487187.6853,801466.0026,0.833171977,1660.368284,0.462304257,32.66411293,7.359089792,190.3838134,1357.399674,9,27.35224025,6.949876471,31.98370079,22.75785298,2182.78952,57.04232308,1453.880161,1212.32055,1867.929736,2442.17348,22316.77084,25027.98949,0,0,1,0,2,1
464687.6853,713466.0026,0.818596581,1184.62581,0.521471798,521.0996033,21.73941533,140.8831827,14447.09457,9,25.37868784,8.097358385,30.6299791,20.15055587,2316.374649,31.28596802,3697.01802,5666.247592,1830.91396,7050.981877,1897.322267,1962.708396,0,0,1,0,1,1
524187.6853,765966.0026,0.666365042,1890.279921,1.568140184,10.58610864,3.686304771,181.360133,1819.123889,8.316132817,27.45920619,7.324368291,32.19736275,22.7056692,2469.482815,55.21788459,699.0587241,219.7572104,394.2380575,1808.506776,1484.236903,10433.90873,3923.862601,0,1,0,2,1
474187.6853,693466.0026,0.822169128,1380.293985,0.521471798,286.022264,16.57989683,199.7829956,31370.84804,9,26.17537358,9.120124805,31.9335689,20.33465373,2391.084171,29.90220256,2112.987959,18265.03676,1395.919047,24328.66881,1206.097928,1616.163661,0,0,1,0,2,1
497187.6853,722966.0026,0.742699729,1433.610141,0.513010278,104.5664874,16.53961363,175.1410537,13968.67886,5.944163671,26.95223704,8.244709948,32.23249289,21.65357728,2602.598188,52.64822584,213.2724209,467.5739905,3850.698941,5728.513307,41.26999865,1151.268481,192.8798818,0,1,0,2,1
486687.6853,697466.0026,0.849624649,1066.219958,0.521471798,646.5172697,17.32613919,136.339131,28572.4235,9,24.52445829,9.13091835,30.52766306,18.54197963,2410.91416,28.60818872,1089.101317,14074.80004,4788.950728,21401.99294,1333.598123,10192.96753,0,0,1,0,2,1
482687.6853,655966.0026,0.806519109,7646.541999,0.745200753,524.0927776,18.10401913,141.1887033,68830.45413,9,25.04985057,9.910731055,31.26674737,18.80336199,2431.861507,19.04536564,882.0580733,54434.19261,6500.523348,61803.58011,830.5541403,7091.863965,0,0,1,0,2,1
475187.6853,663466.0026,0.705220539,340.5087704,0.766579025,275.3990774,7.805170328,185.3797273,59643.49486,4.294246983,26.21142034,9.981773868,32.33141573,20.01358551,2436.808682,20.95767017,44.38438848,47279.98397,106.6500659,54199.35242,1052.562121,136.0649917,2725.502931,0,1,0,2,1
452687.6853,643466.0026,0.810537392,4723.871856,0.58181417,967.5339572,21.30452081,97.16205242,52492.81217,8.726449623,22.86229008,10.44763183,29.52819999,16.10998333,2220.9025,18.03837914,444.6014219,72687.75325,12033.30069,77699.98762,4601.070967,11899.79626,1.670254222,0,1,0,4,1
478687.6853,757466.0026,0.796156125,1603.93842,0.842102833,15.53850463,3.738795855,158.8781572,298.2602873,3.553061339,27.46807318,7.000561317,31.98379326,22.88379288,2289.778134,56.96722651,431.170667,9.589183737,643.4439898,1244.155892,1481.456787,5888.527711,12275.34879,0,1,0,4,1
514687.6853,729966.0026,0.693455197,3852.029616,0.40682646,74.29789861,16.48749816,194.5011182,15011.13178,7.951260749,26.99682473,8.206743559,32.19307617,21.77987616,2722.416106,54.39566867,844.4672793,5987.408744,9387.324974,7918.380138,63.40338417,4563.599471,33.56140211,0,1,0,4,1
479687.6853,714966.0026,0.681770575,185.8260127,3.520812519,13.33058427,2.98424411,160.3487659,9842.076165,6.548937124,27.38106119,8.028152378,32.31639139,22.4626391,2473.731554,46.24227041,1909.419447,1782.057734,2728.974743,3034.553427,182.3944894,46.12031117,3446.47676,0,1,0,4,1
500687.6853,732966.0026,0.798533662,1211.163915,0.362479033,108.7072269,9.389467792,123.8071567,8150.653282,7.169750042,26.99835158,7.729252247,31.92351096,22.04417498,2640.222043,55.09788589,957.9680593,1675.369262,1345.820392,1299.173303,117.8898817,1309.845483,3316.33066,0,1,0,1,1
469687.6853,660966.0026,0.76212101,316.0214158,2.200978106,550.3509521,15.42471763,84.03590754,55988.2038,2.302090614,25.08591898,9.899266611,31.21420482,18.8284248,2326.690682,18.08280645,8.829437885,50708.52961,536.2786809,57133.9541,2949.762504,305.2258447,535.7203653,0,1,0,2,1
469687.6853,668966.0026,0.722984266,1751.193878,0.804873178,507.5834663,15.0537568,163.3671163,52204.17495,7.967970898,25.28125946,9.88049462,31.34606941,19.13778785,2356.926676,20.40754961,352.7142786,42951.0731,1399.463628,49209.37688,1764.526734,1332.762824,638.6274562,0,1,0,2,1
485187.6853,684966.0026,0.824209297,2433.117351,0.745200753,551.253151,20.25433665,228.1399871,40338.25031,9,25.03367959,9.347245363,31.01191218,19.03165764,2417.503629,26.86852178,2023.498961,25739.33089,2429.421808,33378.96284,1181.27355,4628.466234,0,0,1,0,1,1
507187.6853,805466.0026,0.679710819,103.9731429,1.995841047,11.50894156,2.906172766,196.7278314,331.4668275,8.678506678,27.4446862,7.009619778,32.11466577,22.81035189,2209.973363,56.10425601,2152.188577,1368.006849,6264.867447,597.0148636,6491.477358,9269.558435,5.982189297,0,1,0,4,1
458687.6853,723966.0026,0.840241978,2187.645587,0.761665348,498.9950513,19.01970528,201.714401,10179.73261,9,25.45795277,7.632527049,30.4197382,20.51940885,2271.949336,33.16879201,1770.386497,8902.382712,4387.561357,6726.286571,496.2743612,5257.342186,0,0,1,0,4,1
462187.6853,701966.0026,0.859265843,3643.879228,0.521471798,849.2265352,16.17599803,154.0356274,23996.52081,9,23.79962208,8.736137281,29.57976385,18.03766405,2288.408347,24.29224229,1779.801106,17407.81693,4707.201595,18623.52617,1778.73262,4805.948918,0,0,1,0,4,1
458687.6853,667466.0026,0.689748246,4328.418179,1.276081707,1749.791533,25.69831134,167.4049123,43212.30636,7.28441336,18.36518735,10.43875825,25.14201797,11.42389735,2480.974613,25.1213289,143.6852232,48404.97106,9846.351316,52998.13496,4726.056976,9818.515527,13.7838005,0,1,0,4,1
450187.6853,659466.0026,0.706690561,715.6710037,1.7787428,1140.247416,19.06643531,139.2437122,41495.34828,9,22.06266885,10.1573005,28.6781491,15.41171649,2303.368172,21.34748103,3114.828182,59553.71332,11727.78384,62768.83588,2655.362304,11934.06334,0,0,1,0,3,1
494687.6853,734966.0026,0.798959935,197.5718449,0.360822439,240.2594134,14.93233734,202.6924495,2821.413555,3.653214946,26.48778093,7.370422898,31.22866189,21.72706099,2512.318874,51.82521255,56.20385737,2259.858815,50.12414195,95.5086028,176.9567072,3311.560254,1998.798765,0,1,0,3,1
482687.6853,684966.0026,0.824838051,3369.860402,0.745200753,669.806087,20.86345542,219.2065919,39957.65966,7.887531188,24.53781872,9.380726717,30.57543643,18.47142379,2384.342449,24.98797397,244.7070214,25461.74011,3058.779355,32947.57325,419.954806,7118.146283,10.37773894,0,1,0,3,1
490187.6853,799966.0026,0.065234348,947.2706299,5.315475941,6.666666508,2.139188528,281.8458862,229.4357605,8,27.51094055,6.949999809,32.09999847,22.89999962,2198.709229,56.96429825,342.8844299,46.50505066,1412.503052,1672.884644,19345.81445,22126.42578,666.2947388,0,1,0,2,1
501687.6853,711966.0026,0.82714821,1595.636044,0.521471798,352.5358376,18.01032245,124.2247253,23635.63026,9,25.93270533,8.723050251,31.56290249,20.28453024,2566.312623,42.64245001,3301.300156,11850.5918,5902.625331,15740.07029,4613.333714,6170.622459,0,0,1,0,2,1
498687.6853,735466.0026,0.746764587,1049.988553,0.641788138,118.2135676,11.36869961,101.4869408,5019.741632,3.767971992,26.97923787,7.573085605,31.80345914,22.09924625,2607.908968,55.75753023,27.11528218,3050.767896,242.2867306,788.7608194,489.8440818,1687.058147,5412.766857,0,1,0,4,1
468187.6853,698466.0026,0.782926651,2232.101815,0.521471798,392.8900356,14.47536704,125.2868877,27855.49331,8.067184793,25.82095818,8.95664393,31.48749859,20.13299442,2343.324214,29.44628424,1843.980247,17558.60497,2503.198729,20864.3787,214.6456886,2243.050182,15.85485724,0,1,0,4,1
507687.6853,799466.0026,0.83524338,874.3175282,0.388953745,83.66893904,10.01404328,221.5129735,1066.704913,9,27.20505465,7.126345995,31.94715582,22.52043188,2222.760003,56.20070835,685.365396,843.0969602,2767.665827,850.9896639,3551.647056,4651.417585,0,0,1,0,4,1
519187.6853,767966.0026,0.558839573,1048.368705,1.284098165,17.33529978,5.648570669,155.9169071,2563.306206,10,27.44203127,7.32338034,32.19191963,22.69688599,2457.950337,56.22943022,1005.457998,611.6366683,1025.144627,1391.380588,1060.314494,5853.680497,2696.358621,0,1,0,4,1
465687.6853,738466.0026,0.820892057,1964.949236,0.503958181,311.4902179,15.62647969,194.0653708,5984.213984,1,26.524065,7.448931148,31.34044297,21.7241458,2268.886704,45.771389,0,2865.529719,1097.396694,2022.347704,490.2561926,1450.127735,3886.727837,0,1,0,2,1
